"race_id","kart_id","lap","lap_time","race_date","driver_id","track_id","track_size"
"6","kart3","17","33.88","10/28/2022","31","291211","375"
"6","kart3","18","85.86","10/28/2022","31","291211","375"
"6","kart3","19","35.1","10/28/2022","31","291211","375"
"6","kart3","20","34.86","10/28/2022","31","291211","375"
"6","kart3","21","34.28","10/28/2022","31","291211","375"
"6","kart3","22","34.78","10/28/2022","31","291211","375"
"6","kart3","23","33.85","10/28/2022","31","291211","375"
"6","kart3","24","34.11","10/28/2022","31","291211","375"
"6","kart3","25","34.34","10/28/2022","31","291211","375"
"6","kart3","26","33.52","10/28/2022","31","291211","375"
"6","kart3","27","34.19","10/28/2022","31","291211","375"
"6","kart3","28","40.46","10/28/2022","31","291211","375"
"6","kart2","1","35.37","10/28/2022","12","291211","375"
"6","kart2","2","34.86","10/28/2022","12","291211","375"
"6","kart2","3","37.04","10/28/2022","12","291211","375"
"6","kart2","4","36.04","10/28/2022","12","291211","375"
"6","kart2","5","34.99","10/28/2022","12","291211","375"
"6","kart2","6","34.63","10/28/2022","12","291211","375"
"6","kart2","7","35.39","10/28/2022","12","291211","375"
"6","kart2","8","38.16","10/28/2022","12","291211","375"
"6","kart2","9","33.65","10/28/2022","12","291211","375"
"6","kart2","10","34.8","10/28/2022","12","291211","375"
"6","kart2","11","35.23","10/28/2022","12","291211","375"
"6","kart2","12","33.84","10/28/2022","12","291211","375"
"6","kart2","13","33.8","10/28/2022","12","291211","375"
"6","kart2","14","33.9","10/28/2022","12","291211","375"
"6","kart2","15","35.44","10/28/2022","12","291211","375"
"6","kart2","16","35.57","10/28/2022","12","291211","375"
"6","kart2","17","44.11","10/28/2022","12","291211","375"
"6","kart2","18","35.21","10/28/2022","12","291211","375"
"6","kart2","19","34.08","10/28/2022","12","291211","375"
"6","kart2","20","33.51","10/28/2022","12","291211","375"
"6","kart2","21","34.55","10/28/2022","12","291211","375"
"6","kart2","22","33.78","10/28/2022","12","291211","375"
"6","kart2","23","34.29","10/28/2022","12","291211","375"
"6","kart2","24","34.26","10/28/2022","12","291211","375"
"6","kart2","25","33.85","10/28/2022","12","291211","375"
"6","kart2","26","33.46","10/28/2022","12","291211","375"
"6","kart2","27","33.75","10/28/2022","12","291211","375"
"6","kart2","28","34","10/28/2022","12","291211","375"
"6","kart9","1","36.08","10/28/2022","33","291211","375"
"6","kart9","2","34.92","10/28/2022","33","291211","375"
"6","kart9","3","36.52","10/28/2022","33","291211","375"
"6","kart9","4","36.45","10/28/2022","33","291211","375"
"6","kart9","5","36.33","10/28/2022","33","291211","375"
"6","kart9","6","35.33","10/28/2022","33","291211","375"
"6","kart9","7","36.91","10/28/2022","33","291211","375"
"6","kart9","8","36.29","10/28/2022","33","291211","375"
"6","kart9","9","34.4","10/28/2022","33","291211","375"
"6","kart9","10","34.54","10/28/2022","33","291211","375"
"6","kart9","11","36.81","10/28/2022","33","291211","375"
"6","kart9","12","34.13","10/28/2022","33","291211","375"
"6","kart9","13","33.65","10/28/2022","33","291211","375"
"6","kart9","14","34.16","10/28/2022","33","291211","375"
"6","kart9","15","34.33","10/28/2022","33","291211","375"
"6","kart9","16","33.61","10/28/2022","33","291211","375"
"6","kart9","17","34.9","10/28/2022","33","291211","375"
"6","kart9","18","34.09","10/28/2022","33","291211","375"
"6","kart9","19","33.78","10/28/2022","33","291211","375"
"6","kart9","20","33.99","10/28/2022","33","291211","375"
"6","kart9","21","33.49","10/28/2022","33","291211","375"
"6","kart9","22","34.31","10/28/2022","33","291211","375"
"6","kart9","23","34","10/28/2022","33","291211","375"
"6","kart9","24","33.79","10/28/2022","33","291211","375"
"6","kart9","25","34.1","10/28/2022","33","291211","375"
"6","kart9","26","33.84","10/28/2022","33","291211","375"
"6","kart9","27","33.76","10/28/2022","33","291211","375"
"6","kart9","28","34.67","10/28/2022","33","291211","375"
